Origen,Destino,Peso
Nodo_23,Nodo_26,149
Nodo_24,Nodo_31,273
Nodo_26,Nodo_37,876
Nodo_9,Nodo_35,358
Nodo_2,Nodo_46,291
Nodo_38,Nodo_37,584
Nodo_16,Nodo_32,454
Nodo_18,Nodo_27,574
Nodo_37,Nodo_50,3
Nodo_42,Nodo_35,163
Nodo_8,Nodo_32,341
Nodo_29,Nodo_1,588
Nodo_5,Nodo_45,415
Nodo_22,Nodo_43,561
Nodo_38,Nodo_11,112
Nodo_15,Nodo_47,181
Nodo_42,Nodo_9,455
Nodo_34,Nodo_36,777
Nodo_34,Nodo_27,210
Nodo_6,Nodo_34,40
Nodo_16,Nodo_30,352
Nodo_5,Nodo_7,537
Nodo_5,Nodo_10,389
Nodo_46,Nodo_30,904
Nodo_41,Nodo_14,700
Nodo_44,Nodo_23,267
Nodo_7,Nodo_41,262
Nodo_8,Nodo_22,331
Nodo_17,Nodo_3,620
Nodo_21,Nodo_17,938
Nodo_15,Nodo_1,88
Nodo_4,Nodo_2,359
Nodo_1,Nodo_17,39
Nodo_38,Nodo_5,112
Nodo_49,Nodo_13,454
Nodo_28,Nodo_21,986
Nodo_9,Nodo_46,688
Nodo_33,Nodo_3,425
Nodo_47,Nodo_32,627
Nodo_9,Nodo_12,610
Nodo_30,Nodo_13,287
Nodo_19,Nodo_27,993
Nodo_41,Nodo_26,258
Nodo_3,Nodo_44,448
Nodo_17,Nodo_39,626
Nodo_38,Nodo_12,272
Nodo_14,Nodo_15,735
Nodo_36,Nodo_26,389
Nodo_11,Nodo_6,740
Nodo_33,Nodo_7,572
Nodo_13,Nodo_1,536
Nodo_21,Nodo_34,447
Nodo_15,Nodo_36,855
Nodo_23,Nodo_17,893
Nodo_36,Nodo_42,9
Nodo_6,Nodo_33,451
Nodo_22,Nodo_26,361
Nodo_18,Nodo_47,865
Nodo_50,Nodo_39,523
Nodo_21,Nodo_30,377
Nodo_41,Nodo_35,176
Nodo_17,Nodo_7,326
Nodo_9,Nodo_10,746
Nodo_36,Nodo_32,178
Nodo_8,Nodo_30,92
Nodo_27,Nodo_12,245
Nodo_23,Nodo_49,551
Nodo_8,Nodo_38,614
Nodo_22,Nodo_11,528
Nodo_43,Nodo_38,571
Nodo_42,Nodo_23,78
Nodo_21,Nodo_7,260
Nodo_22,Nodo_14,586
Nodo_3,Nodo_4,299
Nodo_36,Nodo_17,627
Nodo_18,Nodo_35,676
Nodo_19,Nodo_32,121
Nodo_27,Nodo_22,10
Nodo_20,Nodo_31,244
Nodo_48,Nodo_3,972
Nodo_34,Nodo_36,132
Nodo_2,Nodo_47,922
Nodo_2,Nodo_1,910
Nodo_10,Nodo_43,36
Nodo_21,Nodo_39,560
Nodo_8,Nodo_16,735
Nodo_14,Nodo_11,992
Nodo_40,Nodo_8,596
Nodo_17,Nodo_6,333
Nodo_16,Nodo_42,892
Nodo_17,Nodo_20,171
Nodo_29,Nodo_5,162
Nodo_24,Nodo_34,991
Nodo_49,Nodo_42,622
Nodo_38,Nodo_36,715
Nodo_48,Nodo_21,122
Nodo_18,Nodo_31,964
Nodo_36,Nodo_45,688
Nodo_32,Nodo_39,363
Nodo_27,Nodo_26,725
Nodo_39,Nodo_8,627
Nodo_10,Nodo_36,229
Nodo_3,Nodo_23,533
Nodo_21,Nodo_33,526
Nodo_13,Nodo_8,513
Nodo_14,Nodo_25,95
Nodo_37,Nodo_8,114
Nodo_20,Nodo_23,355
Nodo_13,Nodo_19,842
Nodo_22,Nodo_29,131
Nodo_22,Nodo_16,431
Nodo_33,Nodo_13,980
Nodo_12,Nodo_39,295
Nodo_25,Nodo_42,700
Nodo_34,Nodo_7,574
Nodo_32,Nodo_43,460
Nodo_25,Nodo_6,792
Nodo_1,Nodo_35,427
Nodo_33,Nodo_35,630
Nodo_27,Nodo_17,193
Nodo_23,Nodo_9,512
Nodo_45,Nodo_15,223
Nodo_21,Nodo_8,511
Nodo_30,Nodo_41,691
Nodo_6,Nodo_20,224
Nodo_3,Nodo_6,494
Nodo_43,Nodo_40,204
Nodo_49,Nodo_3,533
Nodo_33,Nodo_37,917
Nodo_12,Nodo_13,264
Nodo_11,Nodo_24,920
Nodo_48,Nodo_4,582
Nodo_10,Nodo_18,14
Nodo_9,Nodo_12,478
Nodo_39,Nodo_47,932
Nodo_30,Nodo_45,215
Nodo_23,Nodo_6,25
Nodo_1,Nodo_47,756
Nodo_3,Nodo_5,48
Nodo_40,Nodo_19,824
Nodo_27,Nodo_32,90
Nodo_49,Nodo_30,464
Nodo_17,Nodo_10,432
Nodo_12,Nodo_44,766
Nodo_48,Nodo_4,127
Nodo_11,Nodo_40,509
Nodo_45,Nodo_25,219
Nodo_14,Nodo_15,815
Nodo_9,Nodo_33,9
Nodo_48,Nodo_20,51
Nodo_48,Nodo_12,548
Nodo_36,Nodo_28,994
Nodo_46,Nodo_30,90
Nodo_48,Nodo_39,699
Nodo_22,Nodo_36,896
Nodo_19,Nodo_21,159
Nodo_15,Nodo_17,896
Nodo_44,Nodo_2,262
Nodo_30,Nodo_19,771
Nodo_22,Nodo_48,476
Nodo_33,Nodo_12,344
Nodo_42,Nodo_19,972
Nodo_23,Nodo_37,295
Nodo_7,Nodo_43,477
Nodo_14,Nodo_42,423
Nodo_4,Nodo_17,339
Nodo_48,Nodo_29,622
Nodo_4,Nodo_20,383
Nodo_36,Nodo_17,38
Nodo_9,Nodo_20,275
Nodo_44,Nodo_35,833
Nodo_18,Nodo_44,918
Nodo_10,Nodo_23,287
Nodo_12,Nodo_30,286
Nodo_11,Nodo_7,873
Nodo_24,Nodo_28,734
Nodo_31,Nodo_32,868
Nodo_50,Nodo_1,378
Nodo_35,Nodo_44,707
Nodo_39,Nodo_43,671
Nodo_27,Nodo_38,152
Nodo_30,Nodo_2,43
Nodo_47,Nodo_14,915
Nodo_22,Nodo_49,872
Nodo_31,Nodo_50,928
Nodo_5,Nodo_37,557
Nodo_22,Nodo_49,385
Nodo_38,Nodo_24,440
Nodo_20,Nodo_19,357
Nodo_29,Nodo_5,63
Nodo_44,Nodo_27,789
Nodo_34,Nodo_38,399
Nodo_37,Nodo_11,769
Nodo_38,Nodo_3,344
Nodo_13,Nodo_40,37
Nodo_13,Nodo_40,517
Nodo_13,Nodo_38,196
Nodo_44,Nodo_24,32
Nodo_23,Nodo_10,65
Nodo_26,Nodo_24,515
Nodo_48,Nodo_21,85
Nodo_30,Nodo_39,267
Nodo_2,Nodo_11,431
Nodo_48,Nodo_6,862
Nodo_25,Nodo_5,183
Nodo_27,Nodo_43,642
Nodo_3,Nodo_2,956
Nodo_37,Nodo_46,693
Nodo_22,Nodo_35,811
Nodo_36,Nodo_35,152
Nodo_21,Nodo_37,592
Nodo_35,Nodo_34,351
Nodo_3,Nodo_12,891
Nodo_48,Nodo_12,909
Nodo_11,Nodo_49,977
Nodo_11,Nodo_39,344
Nodo_49,Nodo_1,312
Nodo_25,Nodo_9,704
Nodo_47,Nodo_39,803
Nodo_44,Nodo_36,187
Nodo_16,Nodo_43,116
Nodo_30,Nodo_32,54
Nodo_44,Nodo_20,915
Nodo_50,Nodo_5,510
Nodo_9,Nodo_37,590
Nodo_30,Nodo_17,73
Nodo_46,Nodo_1,650
Nodo_3,Nodo_39,262
Nodo_39,Nodo_46,959
Nodo_46,Nodo_50,216
Nodo_31,Nodo_11,537
Nodo_25,Nodo_24,160
Nodo_50,Nodo_12,512
Nodo_16,Nodo_8,988
Nodo_31,Nodo_35,336
Nodo_22,Nodo_23,899
Nodo_14,Nodo_44,109
Nodo_34,Nodo_42,336
Nodo_49,Nodo_30,695
Nodo_28,Nodo_39,82
Nodo_8,Nodo_5,722
Nodo_13,Nodo_19,676
Nodo_1,Nodo_49,560
Nodo_17,Nodo_48,82
Nodo_44,Nodo_38,74
Nodo_31,Nodo_48,595
Nodo_47,Nodo_36,131
Nodo_49,Nodo_37,778
Nodo_21,Nodo_20,403
Nodo_34,Nodo_32,565
Nodo_18,Nodo_41,375
Nodo_15,Nodo_30,596
Nodo_41,Nodo_31,322
Nodo_4,Nodo_22,737
Nodo_2,Nodo_19,377
Nodo_22,Nodo_24,867
Nodo_4,Nodo_36,802
Nodo_8,Nodo_47,68
Nodo_28,Nodo_14,300
Nodo_15,Nodo_32,26
Nodo_12,Nodo_35,24
Nodo_26,Nodo_43,635
Nodo_32,Nodo_23,349
Nodo_18,Nodo_22,236
Nodo_11,Nodo_19,249
Nodo_17,Nodo_20,80
Nodo_35,Nodo_21,903
Nodo_10,Nodo_46,621
Nodo_7,Nodo_34,848
Nodo_17,Nodo_22,525
Nodo_6,Nodo_21,590
Nodo_47,Nodo_34,184
Nodo_28,Nodo_30,411
Nodo_1,Nodo_19,417
Nodo_20,Nodo_30,124
Nodo_47,Nodo_46,804
Nodo_8,Nodo_16,728
Nodo_31,Nodo_41,284
Nodo_44,Nodo_34,998
Nodo_42,Nodo_16,369
Nodo_19,Nodo_23,963
Nodo_39,Nodo_27,19
Nodo_9,Nodo_23,227
Nodo_18,Nodo_4,623
Nodo_17,Nodo_12,761
Nodo_31,Nodo_25,202
Nodo_39,Nodo_1,83
Nodo_38,Nodo_5,728
Nodo_49,Nodo_37,17
Nodo_8,Nodo_18,304
Nodo_18,Nodo_37,887
Nodo_29,Nodo_6,952
Nodo_25,Nodo_19,74
Nodo_8,Nodo_34,790
Nodo_24,Nodo_11,389
Nodo_23,Nodo_42,226
Nodo_48,Nodo_49,553
Nodo_43,Nodo_7,716
Nodo_18,Nodo_34,164
Nodo_48,Nodo_40,215
Nodo_21,Nodo_15,102
Nodo_8,Nodo_16,996
Nodo_10,Nodo_25,195
Nodo_31,Nodo_50,893
Nodo_4,Nodo_27,154
Nodo_26,Nodo_31,478
Nodo_46,Nodo_9,739
Nodo_2,Nodo_42,823
Nodo_10,Nodo_6,265
Nodo_46,Nodo_34,101
Nodo_1,Nodo_10,130
Nodo_37,Nodo_43,258
Nodo_50,Nodo_25,835
Nodo_3,Nodo_12,620
Nodo_33,Nodo_13,284
Nodo_8,Nodo_39,73
Nodo_50,Nodo_46,517
Nodo_29,Nodo_13,524
Nodo_25,Nodo_5,585
Nodo_21,Nodo_9,974
Nodo_42,Nodo_17,481
Nodo_16,Nodo_46,957
Nodo_22,Nodo_45,387
Nodo_37,Nodo_48,740
Nodo_33,Nodo_27,197
Nodo_43,Nodo_48,231
Nodo_32,Nodo_46,251
Nodo_45,Nodo_10,109
Nodo_48,Nodo_8,14
Nodo_8,Nodo_32,45
Nodo_34,Nodo_48,158
Nodo_22,Nodo_32,588
Nodo_1,Nodo_21,693
Nodo_7,Nodo_38,632
Nodo_15,Nodo_41,867
Nodo_35,Nodo_47,996
Nodo_15,Nodo_1,567
Nodo_16,Nodo_17,122
Nodo_24,Nodo_17,252
Nodo_22,Nodo_19,406
Nodo_20,Nodo_3,909
Nodo_28,Nodo_21,312
Nodo_48,Nodo_6,133
Nodo_23,Nodo_41,802
Nodo_8,Nodo_10,251
Nodo_38,Nodo_5,72
Nodo_47,Nodo_3,977
Nodo_42,Nodo_48,35
Nodo_18,Nodo_43,461
Nodo_17,Nodo_36,510
Nodo_46,Nodo_8,966
Nodo_49,Nodo_24,521
Nodo_26,Nodo_44,673
Nodo_1,Nodo_27,145
Nodo_8,Nodo_17,798
Nodo_7,Nodo_23,649
Nodo_7,Nodo_21,487
Nodo_32,Nodo_23,81
Nodo_19,Nodo_14,884
Nodo_9,Nodo_33,349
Nodo_40,Nodo_30,248
Nodo_4,Nodo_8,248
Nodo_29,Nodo_48,507
Nodo_30,Nodo_7,508
Nodo_2,Nodo_31,166
Nodo_15,Nodo_11,557
Nodo_2,Nodo_32,102
Nodo_40,Nodo_17,951
Nodo_24,Nodo_4,184
Nodo_7,Nodo_40,774
Nodo_19,Nodo_5,570
Nodo_47,Nodo_16,176
Nodo_28,Nodo_27,435
Nodo_44,Nodo_43,990
Nodo_22,Nodo_7,719
Nodo_23,Nodo_37,898
Nodo_37,Nodo_41,35
Nodo_16,Nodo_24,733
Nodo_13,Nodo_46,24
Nodo_7,Nodo_3,295
Nodo_49,Nodo_16,323
Nodo_12,Nodo_8,92
Nodo_6,Nodo_28,998
Nodo_32,Nodo_18,372
Nodo_38,Nodo_16,530
Nodo_13,Nodo_23,147
Nodo_5,Nodo_39,445
Nodo_29,Nodo_30,571
Nodo_10,Nodo_19,718
Nodo_32,Nodo_31,57
Nodo_47,Nodo_29,353
Nodo_47,Nodo_20,504
Nodo_36,Nodo_6,542
Nodo_39,Nodo_2,164
Nodo_41,Nodo_40,207
Nodo_8,Nodo_36,939
Nodo_16,Nodo_24,358
Nodo_48,Nodo_11,523
Nodo_17,Nodo_39,845
Nodo_11,Nodo_21,308
Nodo_15,Nodo_48,672
Nodo_34,Nodo_16,889
Nodo_39,Nodo_34,890
Nodo_45,Nodo_10,345
Nodo_19,Nodo_38,101
Nodo_50,Nodo_25,706
Nodo_48,Nodo_40,208
Nodo_21,Nodo_37,636
Nodo_40,Nodo_3,105
Nodo_28,Nodo_17,542
Nodo_24,Nodo_33,891
Nodo_23,Nodo_1,701
Nodo_36,Nodo_22,766
Nodo_5,Nodo_50,476
Nodo_4,Nodo_39,578
Nodo_32,Nodo_16,871
Nodo_49,Nodo_28,657
Nodo_6,Nodo_28,954
Nodo_39,Nodo_48,124
Nodo_25,Nodo_4,801
Nodo_7,Nodo_2,63
Nodo_49,Nodo_44,143
Nodo_5,Nodo_10,723
Nodo_36,Nodo_32,138
Nodo_14,Nodo_18,183
Nodo_23,Nodo_13,195
Nodo_21,Nodo_4,640
Nodo_5,Nodo_46,308
Nodo_12,Nodo_31,737
Nodo_6,Nodo_30,803
Nodo_10,Nodo_20,149
Nodo_17,Nodo_26,161
Nodo_33,Nodo_50,226
Nodo_8,Nodo_38,516
Nodo_21,Nodo_45,448
Nodo_37,Nodo_1,669
Nodo_15,Nodo_44,77
Nodo_23,Nodo_2,840
Nodo_32,Nodo_34,806
Nodo_38,Nodo_42,148
Nodo_29,Nodo_35,161
Nodo_5,Nodo_21,244
Nodo_30,Nodo_36,917
Nodo_7,Nodo_24,234
Nodo_15,Nodo_28,107
Nodo_27,Nodo_41,447
Nodo_11,Nodo_28,882
Nodo_30,Nodo_8,709
Nodo_19,Nodo_3,656
Nodo_3,Nodo_44,10
Nodo_11,Nodo_32,355
Nodo_43,Nodo_4,794
Nodo_13,Nodo_38,370
Nodo_11,Nodo_16,867
Nodo_43,Nodo_9,836
Nodo_1,Nodo_28,785
Nodo_28,Nodo_30,411
Nodo_1,Nodo_45,223
Nodo_40,Nodo_32,306
Nodo_16,Nodo_35,148
Nodo_2,Nodo_1,850
Nodo_3,Nodo_25,104
Nodo_50,Nodo_45,858
Nodo_37,Nodo_21,316
Nodo_27,Nodo_42,250
Nodo_22,Nodo_7,176
Nodo_15,Nodo_7,631
Nodo_20,Nodo_15,223
Nodo_5,Nodo_32,594
Nodo_13,Nodo_17,964
Nodo_32,Nodo_39,757
Nodo_5,Nodo_27,746
Nodo_2,Nodo_9,401
Nodo_32,Nodo_24,996
Nodo_25,Nodo_27,270
Nodo_35,Nodo_33,266
Nodo_40,Nodo_24,671
Nodo_41,Nodo_18,51
Nodo_11,Nodo_43,635
Nodo_24,Nodo_23,833
Nodo_24,Nodo_32,526
Nodo_7,Nodo_49,54
Nodo_11,Nodo_30,357
Nodo_7,Nodo_19,392
Nodo_8,Nodo_14,403
Nodo_9,Nodo_24,367
Nodo_22,Nodo_31,838
Nodo_3,Nodo_34,40
Nodo_21,Nodo_31,514
Nodo_27,Nodo_19,565
Nodo_24,Nodo_2,528
Nodo_11,Nodo_28,875
Nodo_21,Nodo_35,778
Nodo_13,Nodo_21,781
Nodo_48,Nodo_27,923
Nodo_10,Nodo_31,591
Nodo_27,Nodo_6,750
Nodo_2,Nodo_49,54
Nodo_20,Nodo_6,306
Nodo_15,Nodo_23,850
Nodo_28,Nodo_49,131
Nodo_20,Nodo_40,92
Nodo_10,Nodo_32,810
Nodo_8,Nodo_15,711
Nodo_19,Nodo_20,605
Nodo_28,Nodo_3,34
Nodo_33,Nodo_20,716
Nodo_44,Nodo_40,104
Nodo_12,Nodo_37,815
Nodo_22,Nodo_31,492
Nodo_46,Nodo_1,29
Nodo_10,Nodo_38,236
Nodo_2,Nodo_14,390
Nodo_11,Nodo_40,722
Nodo_43,Nodo_50,200
Nodo_9,Nodo_4,867
Nodo_11,Nodo_34,163
Nodo_36,Nodo_14,673
Nodo_8,Nodo_43,576
Nodo_19,Nodo_37,85
Nodo_14,Nodo_30,13
Nodo_21,Nodo_10,489
Nodo_26,Nodo_17,66
Nodo_48,Nodo_34,562
Nodo_8,Nodo_43,410
Nodo_13,Nodo_47,572
Nodo_22,Nodo_43,59
Nodo_43,Nodo_33,652
Nodo_42,Nodo_5,693
Nodo_47,Nodo_3,834
Nodo_5,Nodo_42,273
Nodo_23,Nodo_22,645
Nodo_39,Nodo_4,334
Nodo_18,Nodo_22,957
Nodo_13,Nodo_43,67
Nodo_48,Nodo_41,699
Nodo_37,Nodo_29,336
Nodo_41,Nodo_48,289
Nodo_2,Nodo_20,386
Nodo_5,Nodo_19,153
Nodo_48,Nodo_43,864
Nodo_4,Nodo_35,545
Nodo_22,Nodo_38,370
Nodo_46,Nodo_19,11
Nodo_47,Nodo_43,14
Nodo_6,Nodo_43,761
Nodo_16,Nodo_34,809
Nodo_5,Nodo_42,880
Nodo_27,Nodo_26,383
Nodo_19,Nodo_15,433
Nodo_39,Nodo_27,897
Nodo_42,Nodo_6,72
Nodo_24,Nodo_32,146
Nodo_17,Nodo_8,995
Nodo_11,Nodo_18,92
Nodo_1,Nodo_26,78
Nodo_39,Nodo_25,751
Nodo_1,Nodo_21,335
Nodo_40,Nodo_4,950
Nodo_38,Nodo_45,103
Nodo_23,Nodo_34,825
Nodo_27,Nodo_42,461
Nodo_49,Nodo_44,857
Nodo_16,Nodo_20,878
Nodo_49,Nodo_40,130
Nodo_19,Nodo_26,183
Nodo_15,Nodo_37,217
Nodo_31,Nodo_24,497
Nodo_11,Nodo_35,624
Nodo_31,Nodo_27,195
Nodo_19,Nodo_9,614
Nodo_14,Nodo_19,127
Nodo_38,Nodo_29,4
Nodo_17,Nodo_22,293
Nodo_43,Nodo_4,468
Nodo_25,Nodo_50,390
Nodo_29,Nodo_28,222
Nodo_45,Nodo_48,12
Nodo_5,Nodo_13,427
Nodo_6,Nodo_1,678
Nodo_47,Nodo_24,11
Nodo_21,Nodo_29,300
Nodo_23,Nodo_8,701
Nodo_26,Nodo_9,536
Nodo_46,Nodo_47,698
Nodo_45,Nodo_40,579
Nodo_28,Nodo_49,208
Nodo_37,Nodo_12,840
Nodo_15,Nodo_41,875
Nodo_10,Nodo_29,417
Nodo_30,Nodo_5,947
Nodo_22,Nodo_45,112
Nodo_25,Nodo_23,976
Nodo_43,Nodo_29,961
Nodo_5,Nodo_47,857
Nodo_43,Nodo_32,107
Nodo_16,Nodo_48,309
Nodo_7,Nodo_12,494
Nodo_44,Nodo_24,771
Nodo_27,Nodo_47,508
Nodo_44,Nodo_12,623
Nodo_30,Nodo_9,168
Nodo_28,Nodo_32,62
Nodo_46,Nodo_4,594
Nodo_45,Nodo_23,452
Nodo_37,Nodo_30,912
Nodo_43,Nodo_40,67
Nodo_25,Nodo_3,218
Nodo_14,Nodo_35,942
Nodo_30,Nodo_5,148
Nodo_37,Nodo_44,469
Nodo_24,Nodo_5,466
Nodo_37,Nodo_41,93
Nodo_26,Nodo_28,190
Nodo_12,Nodo_15,463
Nodo_12,Nodo_8,561
Nodo_18,Nodo_31,3
Nodo_1,Nodo_40,845
Nodo_2,Nodo_14,202
Nodo_4,Nodo_35,571
Nodo_25,Nodo_50,872
Nodo_23,Nodo_37,282
Nodo_11,Nodo_35,610
Nodo_27,Nodo_37,368
Nodo_21,Nodo_20,924
Nodo_27,Nodo_38,534
Nodo_47,Nodo_2,872
Nodo_13,Nodo_3,389
Nodo_6,Nodo_1,317
Nodo_3,Nodo_30,204
Nodo_41,Nodo_1,732
Nodo_17,Nodo_12,93
Nodo_31,Nodo_29,79
Nodo_18,Nodo_39,876
Nodo_7,Nodo_13,598
Nodo_6,Nodo_29,406
Nodo_26,Nodo_7,718
Nodo_48,Nodo_30,517
Nodo_35,Nodo_14,814
Nodo_39,Nodo_20,220
Nodo_6,Nodo_24,961
Nodo_23,Nodo_35,153
Nodo_42,Nodo_44,15
Nodo_46,Nodo_47,523
Nodo_48,Nodo_49,540
Nodo_26,Nodo_45,411
Nodo_17,Nodo_30,806
Nodo_34,Nodo_10,157
Nodo_47,Nodo_30,947
Nodo_50,Nodo_37,391
Nodo_28,Nodo_47,976
Nodo_28,Nodo_40,269
Nodo_8,Nodo_38,891
Nodo_45,Nodo_22,958
Nodo_13,Nodo_6,973
Nodo_34,Nodo_42,390
Nodo_20,Nodo_18,42
Nodo_27,Nodo_10,212
Nodo_28,Nodo_42,123
Nodo_48,Nodo_37,547
Nodo_39,Nodo_41,997
Nodo_5,Nodo_35,332
Nodo_17,Nodo_12,679
Nodo_27,Nodo_13,187
Nodo_20,Nodo_16,419
Nodo_49,Nodo_30,369
Nodo_4,Nodo_21,271
Nodo_3,Nodo_44,514
Nodo_48,Nodo_44,798
Nodo_5,Nodo_33,880
Nodo_41,Nodo_1,123
Nodo_32,Nodo_14,843
Nodo_40,Nodo_24,171
Nodo_7,Nodo_39,870
Nodo_38,Nodo_20,786
Nodo_1,Nodo_39,786
Nodo_44,Nodo_32,676
Nodo_45,Nodo_36,371
Nodo_34,Nodo_49,435
Nodo_25,Nodo_34,65
Nodo_26,Nodo_1,862
Nodo_33,Nodo_25,179
Nodo_9,Nodo_42,834
Nodo_6,Nodo_19,33
Nodo_14,Nodo_32,873
Nodo_37,Nodo_34,942
Nodo_29,Nodo_37,967
Nodo_46,Nodo_41,658
Nodo_50,Nodo_38,714
Nodo_46,Nodo_44,604
Nodo_17,Nodo_30,458
Nodo_50,Nodo_48,728
Nodo_20,Nodo_4,499
Nodo_17,Nodo_15,369
Nodo_20,Nodo_23,242
Nodo_1,Nodo_43,344
Nodo_27,Nodo_47,325
Nodo_50,Nodo_32,668
Nodo_44,Nodo_2,359
Nodo_46,Nodo_29,608
Nodo_46,Nodo_33,402
Nodo_49,Nodo_16,752
Nodo_30,Nodo_33,612
Nodo_39,Nodo_5,361
Nodo_33,Nodo_12,55
Nodo_29,Nodo_36,633
Nodo_26,Nodo_19,107
Nodo_23,Nodo_7,942
Nodo_48,Nodo_49,379
Nodo_7,Nodo_30,168
Nodo_29,Nodo_31,35
Nodo_34,Nodo_10,890
Nodo_42,Nodo_37,713
Nodo_32,Nodo_6,518
Nodo_24,Nodo_23,776
Nodo_19,Nodo_35,466
Nodo_40,Nodo_9,978
Nodo_33,Nodo_21,840
Nodo_46,Nodo_45,138
Nodo_44,Nodo_19,874
Nodo_37,Nodo_15,880
Nodo_28,Nodo_35,974
Nodo_27,Nodo_7,567
Nodo_4,Nodo_5,677
Nodo_48,Nodo_13,962
Nodo_28,Nodo_29,894
Nodo_1,Nodo_49,936
Nodo_34,Nodo_30,203
Nodo_23,Nodo_10,426
Nodo_40,Nodo_44,595
Nodo_42,Nodo_15,261
Nodo_14,Nodo_46,156
Nodo_10,Nodo_18,527
Nodo_12,Nodo_21,808
Nodo_32,Nodo_38,861
Nodo_1,Nodo_23,622
Nodo_28,Nodo_30,552
Nodo_17,Nodo_35,438
Nodo_22,Nodo_21,814
Nodo_28,Nodo_49,215
Nodo_14,Nodo_1,26
Nodo_40,Nodo_36,530
Nodo_22,Nodo_41,752
Nodo_18,Nodo_10,682
Nodo_3,Nodo_24,514
Nodo_42,Nodo_20,234
Nodo_16,Nodo_18,183
Nodo_29,Nodo_11,378
Nodo_8,Nodo_19,539
Nodo_11,Nodo_47,789
Nodo_22,Nodo_8,808
Nodo_11,Nodo_22,701
Nodo_46,Nodo_20,60
Nodo_32,Nodo_37,306
Nodo_35,Nodo_49,394
Nodo_24,Nodo_15,983
Nodo_36,Nodo_6,288
Nodo_1,Nodo_38,771
Nodo_5,Nodo_39,666
Nodo_8,Nodo_37,736
Nodo_4,Nodo_16,837
Nodo_31,Nodo_20,201
Nodo_19,Nodo_27,99
Nodo_24,Nodo_27,116
Nodo_40,Nodo_21,13
Nodo_1,Nodo_46,267
Nodo_18,Nodo_41,662
Nodo_21,Nodo_12,391
Nodo_44,Nodo_1,278
Nodo_30,Nodo_35,993
Nodo_6,Nodo_34,75
Nodo_39,Nodo_1,870
Nodo_43,Nodo_2,974
Nodo_37,Nodo_50,406
Nodo_1,Nodo_12,592
Nodo_9,Nodo_32,891
Nodo_32,Nodo_33,289
Nodo_31,Nodo_14,838
Nodo_3,Nodo_32,306
Nodo_22,Nodo_35,764
Nodo_26,Nodo_39,450
Nodo_42,Nodo_8,388
Nodo_15,Nodo_19,994
Nodo_32,Nodo_22,296
Nodo_50,Nodo_28,140
Nodo_3,Nodo_49,455
Nodo_11,Nodo_29,37
Nodo_11,Nodo_47,132
Nodo_16,Nodo_6,857
Nodo_23,Nodo_45,738
Nodo_17,Nodo_49,425
Nodo_50,Nodo_19,333
Nodo_19,Nodo_50,48
Nodo_26,Nodo_39,612
Nodo_44,Nodo_12,468
Nodo_36,Nodo_3,29
Nodo_2,Nodo_19,793
Nodo_34,Nodo_40,194
Nodo_26,Nodo_20,525
Nodo_39,Nodo_19,324
Nodo_13,Nodo_23,7
Nodo_50,Nodo_45,702
Nodo_12,Nodo_25,63
Nodo_20,Nodo_7,299
Nodo_31,Nodo_6,671
Nodo_7,Nodo_3,961
Nodo_30,Nodo_41,479
Nodo_25,Nodo_19,374
Nodo_11,Nodo_36,334
Nodo_32,Nodo_43,509
Nodo_47,Nodo_3,348
Nodo_39,Nodo_17,542
Nodo_18,Nodo_30,105
Nodo_2,Nodo_13,305
Nodo_39,Nodo_26,499
Nodo_27,Nodo_18,229
Nodo_29,Nodo_37,777
Nodo_22,Nodo_45,259
Nodo_1,Nodo_44,511
Nodo_46,Nodo_41,949
Nodo_37,Nodo_4,362
Nodo_16,Nodo_23,684
Nodo_17,Nodo_44,873
Nodo_16,Nodo_21,394
Nodo_20,Nodo_36,14
Nodo_41,Nodo_40,586
Nodo_41,Nodo_26,97
Nodo_39,Nodo_44,738
Nodo_14,Nodo_47,184
Nodo_41,Nodo_39,667
Nodo_27,Nodo_39,783
Nodo_7,Nodo_37,781
Nodo_48,Nodo_9,357
Nodo_44,Nodo_15,221
Nodo_26,Nodo_41,627
Nodo_4,Nodo_37,653
Nodo_2,Nodo_35,744
Nodo_24,Nodo_44,52
Nodo_17,Nodo_14,930
Nodo_5,Nodo_41,286
Nodo_32,Nodo_14,590
Nodo_20,Nodo_33,1000
Nodo_36,Nodo_25,74
Nodo_10,Nodo_28,670
Nodo_25,Nodo_45,721
Nodo_45,Nodo_48,222
Nodo_10,Nodo_50,605
Nodo_46,Nodo_20,62
Nodo_32,Nodo_44,385
Nodo_1,Nodo_50,519
Nodo_5,Nodo_16,68
Nodo_42,Nodo_13,474
Nodo_48,Nodo_39,220
Nodo_21,Nodo_37,48
Nodo_37,Nodo_7,836
Nodo_9,Nodo_24,395
Nodo_37,Nodo_11,971
Nodo_20,Nodo_2,436
Nodo_31,Nodo_24,626
Nodo_41,Nodo_10,109
Nodo_20,Nodo_21,94
Nodo_20,Nodo_29,254
Nodo_15,Nodo_38,26
Nodo_13,Nodo_37,934
Nodo_23,Nodo_36,853
Nodo_34,Nodo_45,30
Nodo_30,Nodo_4,468
Nodo_28,Nodo_5,385
Nodo_26,Nodo_9,71
Nodo_27,Nodo_3,808
Nodo_7,Nodo_35,76
Nodo_4,Nodo_42,200
Nodo_15,Nodo_49,562
Nodo_43,Nodo_28,504
